att_1,att_2,att_3,att_4,att_5,att_6,att_7,att_8,att_9,att_10,att_11,att_12,att_13,att_14,att_15,att_16,att_17,att_18,att_19,att_20,class
0.291,-0.682897,-0.428234,-0.128406,0.739633,-0.199829,0.34073,0.027896,0.261386,-0.03257,-0.062892,-0.208561,-0.098268,-0.428604,-0.471287,-0.25232,-0.194809,-0.713335,0.461965,0.217185,-1
-0.584435,-0.463866,-0.165955,-0.438507,0.317115,0.277405,0.209628,0.050257,0.004083,0.695291,-0.133527,-0.026984,-0.51765,-0.121756,-0.042325,-0.127395,-0.5734,-0.234844,0.29078,-0.233338,-1
-0.435501,-0.498506,0.022109,-0.044521,0.169218,0.26105,0.159092,0.167797,0.17497,0.322754,-0.197477,-0.09596,0.001283,-0.356402,-0.050632,-0.153915,-0.446816,-0.037726,0.169698,0.007877,-1
-0.034359,-0.036497,-0.13941,-0.106062,0.33745,0.192127,0.363134,0.08204,0.172921,-0.317866,-0.306498,-0.093044,0.01541,0.152688,-0.184197,-0.207073,-0.190749,-0.294409,0.241021,-0.111712,-1
0.002925,-0.541964,-0.377953,-0.235149,0.236034,0.121981,0.042732,0.100712,0.084258,0.385366,-0.282057,0.540424,0.019222,-0.197612,-0.818155,-0.236171,-0.281271,-0.237374,0.617058,0.012492,-1
0.334886,-0.250624,-0.344216,-0.324643,0.525494,-0.308218,0.092391,0.213359,-0.004372,-0.512402,-0.193852,0.241268,0.065952,-0.036145,-0.686488,-0.365049,-0.133991,-0.268007,0.465597,-0.068595,-1
0.193911,-0.166354,-0.185203,-0.296045,0.196984,0.009332,0.106686,0.132956,0.418901,-0.241957,-0.083414,-0.031333,0.074003,-0.115311,-0.153205,-0.116166,-0.190013,-0.181579,0.306259,0.086541,-1
-0.129117,-0.44395,-0.404569,-0.544614,0.094366,0.030963,0.038456,0.239284,0.224781,-0.517952,-0.079327,-0.423138,0.161736,0.189123,-0.21813,-0.295025,-0.220976,-0.289695,0.310043,0.030142,-1
0.102416,-0.296875,-0.184628,-0.377162,0.244975,-0.263313,-0.174032,0.262097,0.276552,-0.384792,-0.215317,-0.612145,0.281149,0.115301,-0.209804,-0.372094,-0.252703,-0.33761,0.219629,0.136366,-1
0.093363,-0.295827,-0.392948,-0.464968,0.227552,-0.140799,0.075787,0.235498,0.127152,-0.313427,-0.122854,-0.142479,0.081286,-0.014791,-0.200865,-0.132474,-0.157623,-0.149308,0.267186,-0.031335,-1
0.131552,-0.206952,-0.177116,-0.352982,0.280319,-0.179596,0.2275,0.224449,0.275002,-0.363167,0.050238,-0.282507,0.332577,-0.095104,-0.081407,-0.096025,-0.260862,0.034044,0.471876,0.106742,-1
-0.282997,-0.551948,-0.222519,-0.365951,0.394536,0.049988,0.286066,-0.019432,0.150046,0.530103,-0.114319,-0.005035,-0.355749,-0.236006,-0.01932,-0.146735,-0.576529,-0.209593,0.164246,-0.002366,-1
0.116472,-0.266712,-0.350327,-0.42282,0.259238,-0.089683,0.149803,0.186124,0.255912,-0.422035,-0.095817,-0.058097,0.076324,0.015474,-0.160771,-0.16323,-0.167144,-0.183218,0.351259,-0.038028,-1
-0.368628,-0.634645,-0.239502,-0.275387,0.330834,0.048623,0.092312,0.053329,0.148194,0.333204,-0.232751,-0.06527,-0.032578,-0.31613,-0.140783,-0.08888,-0.352172,-0.106125,0.2265,0.091063,-1
-0.364839,-0.692781,-0.352302,-0.387537,0.463021,0.166448,0.148803,-0.018889,0.063914,0.723674,-0.019694,-0.005863,-0.460836,-0.200325,-0.049138,-0.136678,-0.549262,-0.368146,0.217137,-0.160206,-1
-0.014037,-0.40551,-0.454684,-0.415751,0.261759,0.113848,0.073816,0.079772,0.747299,-0.282041,0.042697,-0.292067,-0.034742,0.186237,-0.09286,-0.317533,-0.05101,-0.589746,0.034146,-0.037842,-1
0.048587,-0.429098,0.440554,-0.178823,0.367533,-0.47956,-0.156109,0.415685,0.148503,0.406,-0.058026,-0.504763,-0.039628,-0.326951,-0.138275,0.303749,-0.225536,-0.796435,0.537143,-0.013308,-1
0.035354,-0.123394,-0.264345,-0.806221,-0.026149,0.19372,0.189841,0.269349,-1,-0.373771,0.045312,-0.434762,-0.021629,-0.324161,-0.430869,0.119729,0.075754,0.115811,0.126225,0.207799,-1
-0.278889,-0.466392,-0.476676,-0.106887,0.198002,-0.136072,0.187323,0.062028,0.242125,0.129147,-0.471653,-0.526254,0.220445,-0.349823,-0.000742,-0.225414,-0.316256,-0.318715,0.394611,0.252105,-1
-0.420358,-0.67548,-0.376712,-0.479359,0.41481,0.310462,0.166944,0.00859,-0.008448,0.833229,-0.006466,-0.01115,-0.682791,-0.169038,-0.040145,-0.128509,-0.620253,-0.379398,0.230652,-0.299238,-1
-0.163312,-0.429216,0.237041,-0.008147,-0.267522,0.159632,-0.197475,-0.10349,-0.002957,0.190927,-0.307994,-0.084429,0.49313,-0.565602,0.043364,-0.291045,-0.443629,-0.570977,0.285481,0.170167,+1
-0.274642,-0.713603,-0.105738,0.209858,-0.078248,-0.228134,0.022416,-0.307042,0.217017,-0.172142,0.174097,-0.248398,-0.16217,0.234225,-0.191995,-0.15598,-0.253556,-0.091164,0.354664,-0.012973,+1
0.010172,-0.633814,-0.471912,0.403503,-0.37794,-0.244136,0.174011,0.277619,0.072797,-0.431793,-0.348741,0.042177,-0.486793,0.102689,-0.05949,-0.256841,-0.057237,-0.155587,0.327018,0.161855,+1
0.390169,0.52241,0.771383,-0.479978,-0.676739,0.491701,0.122272,-0.286056,-0.182632,-0.083481,-0.396014,0.190984,0.281695,0.157613,-0.163117,-0.338838,-0.575795,0.404052,0.330602,-0.254108,+1
-0.133569,-0.815396,-0.369023,0.30933,-0.472985,-0.170872,0.07361,0.060072,-0.032441,-0.222189,-0.184583,0.020065,-0.54932,-0.048837,-0.033347,-0.212043,0.023619,0.044161,0.183855,0.192856,+1
-0.076813,-0.609052,-0.521829,0.118045,-0.466296,-0.202926,-0.014455,0.163452,0.30056,-0.33178,-0.232596,0.154384,0.802677,0.031024,-0.19871,0.404782,-0.088296,-0.126797,0.43588,-0.324383,+1
-0.015396,-0.863484,-0.452733,0.35926,-0.249503,-0.241072,0.015853,0.038936,0.132811,-0.217804,-0.093588,-0.196016,-0.34219,-0.0204,-0.081028,-0.184051,0.008544,-0.207313,0.346747,0.212854,+1
0.563029,-0.340873,-0.232777,0.121021,-0.310082,-0.019032,0.063012,-0.026144,0.10038,-0.215925,-0.054645,-0.094587,-0.219307,-0.104858,0.106031,-0.139344,-0.336228,0.161035,0.118781,0.226368,+1
-0.109578,-0.720537,-0.396521,0.376558,-0.650242,-0.01422,0.007738,0.336062,0.051264,-0.130658,-0.543619,-0.165778,-0.041221,-0.039045,0.070156,-0.196766,-0.067899,-0.303555,0.371658,0.873912,+1
-0.092266,-0.764612,-0.462817,0.356257,-0.751941,-0.001639,0.013751,0.246294,-0.023455,-0.183708,-0.453804,-0.204138,-0.257761,0.041199,-0.00191,-0.272326,-0.121543,-0.134728,0.395961,0.771848,+1
0.506164,-0.019418,0.386508,-0.110749,0.317254,-0.129344,0.111941,0.051176,-0.101033,-0.338714,-0.247338,0.14483,0.554198,-0.020016,-0.229678,-0.250213,0.275484,0.020207,-0.185351,0.031448,+1
0.397593,-0.256703,-0.169768,0.194633,-0.287757,-0.149592,0.204171,0.007467,-0.079561,-0.326763,-0.1108,0.133292,-1,0.073947,-0.103427,-0.435869,-0.025448,0.178065,-0.02127,0.717304,+1
0.683785,-0.313271,-0.123344,0.118689,0.270009,-0.275265,0.146813,-0.098868,0.278092,-0.31519,0.100749,-0.55553,0.200407,-0.051064,0.912047,-0.000809,-0.34476,0.24846,-0.30144,-0.39826,+1
0.164152,-0.416732,-0.20879,0.302293,-0.13407,-0.177767,0.179608,0.083454,0.153332,-0.181758,-0.070752,-0.130183,-0.586777,-0.101439,0.052702,-0.330309,-0.119477,-0.452167,0.219362,0.46115,+1
0.586147,-0.242858,-0.136553,0.243422,0.246342,-0.281235,0.225376,0.205912,0.263927,-0.141245,-0.237445,-0.008338,0.069015,-0.229741,-0.049176,-0.090828,-0.048388,-0.111022,0.161953,0.36714,+1
-0.388058,-0.08249,0.057544,0.250995,-0.259784,-0.076655,0.245274,0.27022,0.05789,-0.039467,-0.315435,0.410563,-0.433837,-0.249158,-0.057956,-0.083889,-0.299756,-0.036784,0.187707,-0.000208,+1
0.494398,-0.041445,0.05816,0.067478,0.061192,-0.11706,0.058473,0.021097,0.377109,-0.149355,-0.097549,0.044439,0.042546,0.060009,-0.489891,0.061421,-0.047381,-0.363256,0.23589,0.021219,+1
0.717809,-0.094916,-0.071127,0.066294,0.060288,-0.130799,0.017275,0.156456,0.207923,-0.081137,-0.1398,-0.031436,0.266877,-0.215387,-0.086034,-0.227853,-0.338753,-0.105867,0.235669,0.260446,+1
0.681302,-0.0915,-0.054256,0.052333,-0.023336,-0.112763,-0.029413,0.202084,0.266606,0.033103,-0.207095,0.009133,0.418824,-0.395176,-0.105676,-0.264993,-0.372987,-0.083339,0.296664,0.133717,+1
0.168453,-0.123335,0.048925,0.0436,0.040727,-0.180601,0.033106,0.140452,0.413623,-0.059632,-0.017376,-0.172092,0.023139,-0.162515,-0.252088,0.125084,-0.380509,-0.316479,0.490053,0.474309,+1
0.524753,-0.139972,0.010361,0.046931,0.05255,-0.116793,0.020831,0.057918,0.278403,-0.14456,-0.045991,-0.007833,0.145735,-0.10643,-0.184798,0.006242,-0.115483,-0.211176,0.215708,0.24971,+1
0.526421,-0.139522,-0.001891,0.056131,0.046091,-0.115016,0.027692,0.061283,0.291335,-0.155252,-0.057003,-0.018279,0.143118,-0.093998,-0.183327,-0.023988,-0.12597,-0.214958,0.21605,0.249111,+1
0.494505,-0.159016,-0.018185,0.072694,0.033114,-0.1006,0.023292,0.043171,0.295054,-0.174254,-0.067087,-0.121905,0.158285,-0.042266,-0.249052,-0.04808,-0.139702,-0.224241,0.254759,0.20535,+1
-0.09431,-0.009183,0.144704,0.162401,-0.109528,-0.025304,0.169659,0.255378,0.242607,-0.00214,-0.242038,0.020286,-0.021119,-0.225417,-0.050025,-0.071463,-0.31242,-0.1207,0.332586,0.17116,+1
0.385078,0.360352,0.487815,-0.304246,-0.594169,0.487191,0.060899,-0.093529,-0.200941,-0.082281,-0.423386,0.220622,0.327507,-0.271335,-0.375762,-0.107856,-0.405644,0.038923,0.58365,-0.394106,+1
0.159823,-0.154481,0.142155,0.013834,-0.268525,0.161776,0.053766,-0.154347,-0.002521,-0.022389,0.002688,-0.03017,-0.555971,-0.398133,-0.068093,-0.593159,-0.378178,-0.211995,0.154219,0.243978,+1
0.601181,0.012443,0.169455,-0.256719,-0.213914,0.143753,0.060775,-0.426551,-0.101505,-0.099438,0.178539,-0.18569,0.085403,-0.263215,-0.234525,-0.506361,-0.495597,0.008937,-0.031775,-0.02852,+1
0.459247,0.040226,0.34255,-0.226124,-0.231363,0.234059,0.005913,-0.636906,-0.078343,-0.010897,0.360353,-0.100669,-0.794232,-0.175513,-0.229456,-0.745364,-0.564849,0.064602,-0.114874,0.676669,+1
0.522563,-0.31431,-0.019552,-0.011429,0.093862,-0.168255,0.112145,-0.169175,0.164752,-0.291161,0.061145,-0.683373,0.367673,0.066052,0.907693,-0.021779,-0.383411,0.426669,-0.274331,-0.240472,+1
-0.019609,-0.472911,-0.141962,0.183926,0.127129,-0.284425,0.103745,-0.049538,0.281556,-0.307752,0.159813,-0.074213,0.084374,-0.230195,0.371474,0.099463,-0.228439,0.132956,-0.077204,-0.445735,+1
0.509744,-0.486142,-0.391937,0.252075,0.221195,-0.373248,0.179568,0.160455,0.297867,-0.337759,-0.04699,0.156197,0.355671,-0.269502,-0.055555,0.094716,-0.094058,-0.145253,0.390204,-0.430212,+1
-0.02988,-0.299759,0.135105,0.139348,0.121253,-0.255442,0.204743,-0.119991,-0.419928,-0.275482,-0.135798,-0.397374,-0.140694,-0.086065,-0.25235,-1,-0.332329,-0.556617,0.393854,0.45053,+1
0.670507,0.215569,0.345958,-0.28148,-0.56233,0.336938,0.020703,-0.313604,-0.201495,-0.079868,-0.15184,-0.117804,-0.18451,-0.070677,-0.082609,-0.56397,-0.536661,0.295704,0.368975,0.311492,+1
0.393862,-0.503814,-0.087589,0.033085,0.175265,-0.151538,-0.012806,-0.129596,0.322449,-0.138243,-0.011624,-0.245527,0.456649,-0.147651,-0.20755,-0.254511,-0.249244,-0.358109,0.251025,0.324342,+1
0.185923,-0.319329,-0.258212,0.241684,-0.229008,-0.230662,0.155233,0.172964,0.173381,-0.379106,-0.210632,-0.124292,-0.091067,0.255311,-0.040937,-0.265305,-0.18479,-0.119303,0.222659,0.156885,+1
0.128288,-0.430591,-0.160935,0.248554,-0.131688,-0.11879,0.150862,-0.039999,0.117315,-0.20879,-0.012686,-0.100348,-0.47044,-0.115909,-0.001848,-0.288656,-0.200208,-0.295042,0.184532,0.288293,+1
-0.563197,-0.207924,0.083021,0.356217,-0.45108,-0.046037,0.328724,0.275726,0.042544,-0.116948,-0.449237,0.169877,-0.475035,-0.082101,0.167489,-0.276175,-0.117691,-0.189003,0.290617,0.203547,+1
0.283883,-0.395242,-0.186592,0.276832,0.106201,-0.248193,0.150746,0.052259,0.199287,-0.227966,-0.031134,-0.24808,-0.196347,0.021677,0.002026,-0.401887,-0.094588,-0.588461,0.185253,0.602495,+1
1,-0.136179,-0.149011,0.015939,0.241922,-0.114788,0.008042,0.057798,0.323671,-0.151331,-0.041953,0.043241,0.330899,-0.32715,-0.266477,-0.10823,-0.221133,-0.116174,0.128105,0.282109,+1
0.730881,-0.207311,-0.11607,-0.01603,0.199362,-0.155218,-0.007218,-0.00977,0.289084,-0.181079,0.018664,-0.087087,0.446287,-0.150422,-0.183058,-0.095114,-0.194069,0.015951,0.125012,0.203672,+1
0.737356,-0.199861,-0.152616,0.028153,0.158556,-0.175789,0.040694,-0.000384,0.293863,-0.21377,-0.02302,0.009043,0.248482,-0.202168,-0.179603,-0.071543,-0.214408,-0.041553,0.126162,0.01867,+1
0.851417,-0.266821,-0.08119,-0.016261,0.300089,-0.167611,0.007886,-0.127491,0.140608,-0.16274,0.02409,-0.427574,0.431493,-0.197194,-0.138873,-0.287175,-0.356318,-0.229004,0.08954,0.40848,+1
0.043212,-0.157,0.097803,0.098081,-0.023933,-0.034962,0.131746,-0.015331,0.217513,-0.219099,0.05834,-0.3993,0.095878,-0.161024,0.81079,0.08919,-0.453112,0.287556,-0.312178,-0.725409,+1
0.073941,-0.115395,0.11505,0.075279,-0.098697,-0.168836,0.21041,0.011072,-0.258922,-0.25683,-0.027168,0.393045,-0.157288,-0.226769,-0.071878,0.019042,-0.315969,0.202224,0.139595,-0.374802,+1
0.38359,-0.391793,-0.1647,0.080749,-0.28524,-0.045064,0.029039,-0.113762,-0.20094,-0.118389,-0.033089,-0.163382,-0.360793,-0.149282,-0.541877,-0.328146,-0.152727,-0.3285,0.349255,0.605891,+1
0.073303,-0.358986,-0.09566,0.197579,-0.254524,-0.016242,0.067985,0.016434,-0.051109,-0.238723,-0.116423,0.141257,-0.42346,-0.059553,-0.169617,-0.241517,-0.228611,0.128899,0.033249,0.262376,+1
0.320663,-0.596593,-0.124284,0.090435,0.22074,-0.337642,0.059595,-0.423332,-0.073661,-0.240667,0.315598,-0.156109,-0.075189,-0.017544,-0.153678,-0.006997,-0.168219,-0.068722,0.052705,-0.317348,+1
0.310055,-0.465558,-0.273389,0.226213,-0.090998,-0.136382,0.083041,0.070836,0.253389,-0.292703,-0.026004,-0.291188,-0.075824,-0.041182,0.49616,-0.055778,-0.360314,0.332749,-0.16276,-0.005304,+1
0.643871,-0.41744,-0.019003,-0.045966,0.281211,-0.212009,0.016485,-0.318257,0.165401,-0.259698,0.070228,0.040555,0.57027,-0.174472,-0.356567,-0.175715,-0.215124,-0.044577,0.083638,-0.196515,+1
-0.181813,-0.462254,0.229197,-0.006306,-0.266325,0.146469,-0.187296,-0.11079,-0.015753,0.189721,-0.33026,-0.082371,0.494996,-0.573159,0.034832,-0.282857,-0.435684,-0.576667,0.293454,0.161394,+1
-0.4048,-0.755502,0.319824,0.064222,-0.00043,0.022339,-0.003222,-0.380572,0.231371,-0.098018,-0.145301,-0.13827,0.388866,0.142346,-0.250752,-0.013826,-0.391293,0.121525,0.370554,0.002128,+1
-0.401153,-0.812809,0.37246,0.029682,-0.033715,0.045958,-0.042717,-0.451362,0.20873,-0.086927,-0.159563,-0.154219,0.451892,0.182961,-0.273402,0.019986,-0.431728,0.119582,0.376293,-0.02612,+1
-0.4048,-0.755502,0.319824,0.064222,-0.00043,0.022339,-0.003222,-0.380572,0.231371,-0.098018,-0.145301,-0.13827,0.388866,0.142346,-0.250752,-0.013826,-0.391293,0.121525,0.370554,0.002128,+1
-0.308362,-1,0.709144,0.109406,0.426725,0.152908,0.063402,-0.100482,0.359093,-0.127687,-0.395883,0.173251,0.837997,0.081815,-0.091589,-0.123647,-0.010557,0.139379,-0.415164,0.382236,+1
-0.363546,-0.902646,0.331624,0.012774,-0.174926,0.083658,-0.074362,-0.488717,-0.000768,-0.025839,-0.141454,-0.195501,0.370796,0.187031,-0.189271,-0.190908,-0.341544,0.143835,0.31884,-0.10147,+1
-0.815664,-0.102764,0.717966,0.136486,0.222955,0.054658,0.2429,0.281448,0.263626,-0.184269,-0.154791,0.066731,0.225781,-0.004772,-0.138271,-0.084113,-0.207375,-0.277156,-0.159093,0.133919,+1
-0.404479,-0.783575,0.704575,0.04178,-0.05841,0.391621,0.002701,0.219244,0.177068,-0.099858,-0.189989,0.26799,0.917773,-0.113818,-0.147912,-0.127246,-0.352635,-0.672236,-0.408776,0.153576,+1
-0.488753,-0.575969,0.15269,0.109496,-0.200055,0.008834,0.026058,-0.295662,0.058966,-0.026157,0.018297,-0.207264,-0.10738,0.039034,-0.193597,-0.096506,-0.429582,-0.043126,0.397296,-0.080366,+1
-0.1819,-0.470299,0.236188,-0.005428,-0.261835,0.15698,-0.192729,-0.09794,-0.005752,0.201399,-0.352571,-0.097045,0.567771,-0.587407,0.031082,-0.298676,-0.411696,-0.575868,0.354981,0.14461,+1
-0.023201,-0.682477,-0.414141,0.363858,-0.422567,-0.161998,0.139188,0.274075,0.062768,-0.331305,-0.375539,-0.222847,-0.364022,0.095535,0.019249,-0.248283,0.071906,-0.1686,0.366829,0.342319,+1
-0.138104,-0.915878,-0.099586,-0.053927,0.752738,-0.744966,0.068175,-0.805932,0.497981,-0.470923,0.242361,-0.130141,0.261649,1,-0.201662,-0.566112,-0.287896,-0.087047,-0.085027,0.158309,+1
-0.110677,-0.918858,-0.086286,0.215861,0.359393,-0.275234,-0.010717,-0.516746,0.47617,-0.161619,0.277682,-0.207117,0.096153,0.211988,-0.265944,-0.068699,-0.360092,0.041137,0.334365,0.220719,+1
0.031344,-0.762073,-0.426032,0.386949,-0.236117,-0.299786,0.076252,0.161994,0.179219,-0.187893,-0.340972,0.05655,-0.363509,-0.18384,-0.095937,-0.075751,0.056418,-0.311675,0.503729,-0.099655,+1
0.051218,-0.618316,-0.374217,0.381604,-0.14888,-0.337344,0.079308,0.178074,0.267425,-0.234566,-0.18547,-0.298585,-0.173024,0.361512,0.023656,-0.132669,-0.108441,-0.223983,0.388892,0.549668,+1
-0.099451,-0.617598,-0.473833,0.294426,-0.284814,-0.294923,0.10286,0.014166,-0.018464,-0.473842,-0.222713,-0.0931,-0.09953,0.388036,-0.056368,-0.411065,-0.364393,-0.105615,0.18038,0.005769,+1
-0.525456,-0.216857,0.207973,0.238226,-0.260925,-0.08689,0.094402,0.30728,0.199283,0.027232,-0.328135,-0.083002,-0.033521,-0.114784,0.07526,-0.212861,-0.183614,-0.23687,0.394116,0.250796,+1
-0.102082,-0.595591,-0.190577,0.28202,-0.302803,-0.158116,-0.003125,0.255605,0.277559,0.050394,-0.24972,-0.010485,0.031038,-0.109544,-0.021639,-0.136873,-0.155,-0.184015,0.562148,0.143898,+1
-0.088337,-0.638177,-0.336521,0.409118,-0.247976,-0.347269,0.065084,0.193343,0.210983,-0.101792,-0.174746,-0.099815,-0.379684,0.153846,-0.081056,-0.066203,-0.028146,-0.085069,0.370336,0.495428,+1
-0.1819,-0.470299,0.236188,-0.005428,-0.261835,0.15698,-0.192729,-0.09794,-0.005752,0.201399,-0.352571,-0.097045,0.567771,-0.587407,0.031082,-0.298676,-0.411696,-0.575868,0.354981,0.14461,+1
-0.298594,-0.500077,-0.146004,0.306743,-0.464342,-0.159885,0.362577,0.271325,0.068751,-0.139893,-0.22361,-0.361731,-0.107395,-0.010481,0.219478,-0.295548,0.036809,-0.017293,0.576364,0.325937,+1
-0.245365,-0.424844,-0.200669,0.38207,-0.43506,-0.19969,0.122199,0.322826,0.176363,-0.124686,-0.337188,-0.130409,-0.44703,0.280591,0.034639,-0.082617,0.000239,-0.138437,0.608411,0.23814,+1
-0.036972,-0.635408,-0.377646,0.356952,-0.550823,-0.069431,0.068267,0.361276,0.121648,-0.174657,-0.593895,-0.101225,-0.035685,-0.070021,0.008996,-0.109801,-0.082637,-0.289416,0.586677,0.079643,+1
-0.241597,-0.786828,-0.203156,-0.017696,-0.02493,-0.345762,0.067702,-0.428427,0.122194,-0.225629,-0.059466,0.362121,-0.081605,0.113857,-0.107483,-0.097771,-0.186614,-0.275858,0.089834,-0.7483,+1
-0.066114,-0.669115,-0.374559,0.19356,-0.332831,-0.121416,0.109549,-0.071998,0.354596,-0.237674,0.069437,0.018367,-0.565021,0.090936,-0.097225,-0.156803,0.010195,-0.329218,0.167469,-0.273531,+1
-0.146839,-0.646315,-0.366479,0.318272,-0.706648,0.058143,-0.035369,0.203091,0.137907,-0.075523,-0.375915,-0.107538,-0.154786,0.075991,-0.181945,0.1473,-0.237293,-0.127696,0.643394,0.331117,+1
0.051449,-0.752107,-0.169966,0.060186,0.293447,-0.447036,0.166723,-0.512849,0.381277,-0.335537,0.350746,-0.049889,-0.346729,0.134192,-0.257068,-0.189379,0.243889,-0.427466,0.10562,-0.48191,+1
0.1331,-0.801411,-0.577754,0.355224,-0.60326,-0.118995,-0.062983,0.346645,0.045426,-0.19407,-0.498824,-0.359851,0.395789,0.292568,-0.200872,0.389526,-0.354206,-0.20621,0.632394,0.139496,+1
-0.062503,-0.71936,-0.430317,0.332034,-0.553955,-0.0591,0.043337,0.242507,0.127779,-0.190872,-0.323491,-0.289481,-0.249088,0.076038,-0.028441,-0.089952,-0.039684,-0.154632,0.426464,0.447857,+1
-0.092576,-0.72295,-0.404133,0.380812,-0.43706,-0.177088,0.206833,0.213083,0.037511,-0.272395,-0.309662,-0.304704,-0.307373,0.08254,0.053516,-0.211536,0.035441,-0.059943,0.438051,0.392397,+1
-0.1819,-0.470299,0.236188,-0.005428,-0.261835,0.15698,-0.192729,-0.09794,-0.005752,0.201399,-0.352571,-0.097045,0.567771,-0.587407,0.031082,-0.298676,-0.411696,-0.575868,0.354981,0.14461,+1
0.369871,-0.460953,-0.418447,0.156734,-0.56792,0.249953,-0.055955,0.141281,0.752885,-0.123679,-0.180386,-0.038558,-0.10427,0.065324,-0.080237,-0.33124,-0.287657,-0.415963,0.382719,0.17937,+1
0.226513,-0.495779,-0.300066,0.161256,-0.218264,-0.177571,0.104764,0.065,0.041733,-0.276422,-0.131513,0.202376,-0.214687,-0.243507,-0.222122,-0.645958,-0.348946,-0.122461,0.418995,-0.274675,+1
0.282618,-0.475135,-0.293914,0.178141,0.05899,-0.305639,0.12328,0.024704,0.066871,-0.336323,-0.081739,0.596432,-0.292728,-0.255672,-0.732225,-0.392233,0.017238,-0.35538,0.417377,-0.374203,+1
-0.002086,-0.692881,-0.425232,0.308687,-0.477255,-0.114437,0.114561,0.31128,0.069814,-0.177174,-0.483136,-0.176924,-0.181043,0.019899,0.105706,-0.337815,0.001266,-0.137377,0.386605,0.288,+1
-0.614564,-0.331569,0.344884,0.339947,0.011533,0.170772,0.161949,-0.098304,0.087353,-0.455863,-0.253894,0.212083,-0.282941,0.079035,-0.20579,-0.091142,-0.298433,-0.219953,-0.078731,-0.453281,+1
0.848374,-0.036154,-0.142919,-0.012404,-0.092848,-0.318301,0.034616,0.139375,0.137578,-0.012411,-0.137511,-0.079405,-0.07637,0.056311,0.01599,-0.155661,-0.18191,-0.170028,0.445246,0.413355,+1
-0.205753,-0.649528,-0.246052,0.104596,-0.170553,-0.259815,0.082126,-0.165974,0.053868,-0.307929,-0.154323,0.978058,-0.036852,-0.313483,-0.189469,0.149796,-0.207638,-0.031756,0.158346,-1,+1
-0.081045,-0.635753,-0.35394,0.377795,-0.462875,-0.109867,0.116619,0.42594,0.064957,-0.107385,-0.584694,-0.353562,0.073301,0.00563,0.158796,-0.290944,0.032293,-0.100085,0.334434,0.697283,+1
0.066873,-0.541327,-0.343652,0.222406,-0.246234,-0.138401,0.130451,0.116618,0.291691,-0.060697,-0.108257,0.399538,-0.372424,-0.216289,-0.008317,-0.188043,-0.106756,-0.117832,0.290199,-0.374332,+1
0.025685,-0.50536,-0.281035,0.1607,-0.238034,-0.171486,-0.098514,0.083194,0.336662,0.040428,-0.103405,-0.050362,-0.092205,-0.030516,-0.06697,-0.50863,-0.462091,-0.617109,0.179079,0.264508,+1
0.170094,-0.349314,-0.254867,0.129221,-0.437563,-0.252091,-0.055343,0.312321,0.398783,-0.353128,-0.271219,-0.093938,0.720242,-0.125996,-0.134758,-0.27318,-0.551505,-0.18774,-0.047447,-0.371866,+1
-0.149434,-0.580175,-0.293007,0.307155,-0.226899,-0.219517,0.043138,0.101426,0.238301,-0.285404,-0.088342,-0.349003,-0.055717,0.371683,-0.13815,-0.169666,-0.240736,-0.306521,0.377738,0.359367,+1
-0.150352,-0.517945,-0.254253,0.231591,-0.647433,0.204038,-0.083715,0.063941,0.651844,0.094852,-0.060933,-0.09608,-0.230854,0.099805,-0.270762,0.485429,-0.218616,-0.237654,0.71958,0.465187,+1
0.22332,-0.292013,-0.271457,0.156229,-0.597025,0.005759,0.064307,0.120341,0.42038,-0.11442,-0.088147,-0.562577,-0.262175,0.32503,0.575679,0.03477,-0.337227,-0.049305,0.271387,0.342168,+1
0.158089,-0.335854,-0.20645,0.172786,-0.35891,-0.228873,0.224098,0.072284,0.185579,-0.224911,0.009734,-0.417929,-0.356268,0.228449,0.784123,0.086687,-0.295603,0.263431,0.114801,-0.019432,+1
0.293824,-0.332246,-0.34902,-0.097641,-0.433246,-0.0915,-0.055635,-0.247479,0.222251,-0.233297,-0.015608,0.143041,-0.045647,0.211482,-0.26734,-0.20019,-0.360715,-0.207414,0.296278,-0.303123,+1
-0.014097,-0.519001,-0.500068,0.303638,-0.512571,-0.329787,0.166841,0.081583,-0.068156,-0.509951,-0.352735,-0.167951,-0.302932,0.413625,0.238642,-0.33743,-0.322786,0.039143,0.295794,-0.146794,+1
0.689578,-0.205513,-0.292167,-0.0837,-0.114708,-0.363999,-0.04509,-0.093892,0.078188,-0.294154,-0.064687,-0.160748,0.088662,0.408319,-0.195017,-0.286751,-0.440428,-0.337669,0.468546,0.017453,+1
0.79572,-0.236261,-0.303068,0.013265,-0.129739,-0.37559,0.00086,0.259768,0.131532,-0.075973,-0.278664,-0.119865,-0.025986,-0.063053,-0.012697,-0.227196,-0.120853,-0.237032,0.665901,0.092254,+1
0.994483,-0.175995,-0.098483,0.08324,0.298347,-0.266955,0.030649,0.028439,0.187067,-0.065447,-0.228016,0.405941,0.370735,-0.347827,-0.866669,-0.226714,-0.106703,-0.66708,0.374861,0.427883,+1
-0.1819,-0.470299,0.236188,-0.005428,-0.261835,0.15698,-0.192729,-0.09794,-0.005752,0.201399,-0.352571,-0.097045,0.567771,-0.587407,0.031082,-0.298676,-0.411696,-0.575868,0.354981,0.14461,+1
